LotFrontage,LotArea,Street,Alley,LotShape,Condition1,Condition2,OverallQual,RoofStyle,RoofMatl,MasVnrArea,ExterQual,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,MiscFeature,SaleType,Neighborhood,PoolQC,KitchenQual,Utilities,SalePrice
66,21780,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,Mn,1163,Ex,Y,1674,0,2,0,8,1,2,N,72,36,0,NA,WD,Edwards,NA,TA,AllPub,185000
-1,4500,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,425,TA,No,1224,Ex,Y,1224,1,2,0,5,0,2,Y,0,304,0,NA,WD,Mitchel,NA,TA,AllPub,165000
144,21384,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Gd,1324,Ex,Y,1576,2,1,1,6,1,2,Y,0,312,0,NA,WD,BrkSide,NA,Gd,AllPub,223500
60,6000,Pave,Pave,Reg,Norm,Norm,4,Gable,CompShg,0,Fa,No,936,TA,N,936,0,1,0,4,0,2,Y,0,32,0,NA,WD,OldTown,NA,TA,AllPub,93000
72,10665,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,167,Gd,Av,1453,Ex,Y,1479,1,2,0,7,0,2,Y,144,29,0,NA,WD,CollgCr,NA,Gd,AllPub,226000
43,3010,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,16,Gd,Av,1248,Ex,Y,1248,0,2,0,5,0,2,Y,108,0,0,NA,New,Blmngtn,NA,Gd,AllPub,167240
-1,7153,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,88,TA,No,1278,Gd,Y,1294,1,2,0,6,0,2,Y,112,51,0,NA,WD,SawyerW,NA,Gd,AllPub,179200
-1,115149,Pave,NaN,IR2,Norm,Norm,7,Gable,CompShg,351,TA,Gd,1643,TA,Y,1824,1,2,0,5,2,2,Y,380,48,0,NA,WD,ClearCr,NA,Gd,AllPub,302000
-1,12384,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,233,TA,No,793,TA,Y,1935,0,2,1,7,1,2,Y,0,113,0,NA,WD,NWAmes,NA,TA,AllPub,197900
30,3180,Pave,Pave,Reg,Norm,Norm,7,Gable,CompShg,0,TA,No,600,Ex,Y,1200,0,2,1,4,0,2,Y,0,166,0,NA,WD,Somerst,NA,Gd,AllPub,151000
68,8814,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,80,Gd,No,1274,Ex,Y,1274,1,2,0,6,0,2,Y,264,98,0,NA,New,CollgCr,NA,Gd,AllPub,203000
52,6240,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,816,TA,Y,1176,0,1,0,6,1,2,Y,112,0,0,Shed,WD,BrkSide,NA,TA,AllPub,114500
63,9084,Pave,NaN,IR1,Norm,Norm,7,Hip,CompShg,0,TA,No,935,Gd,Y,1632,0,2,1,8,1,2,Y,0,28,0,NA,WD,Gilbert,NA,TA,AllPub,176500
80,12984,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,459,TA,Mn,1430,Ex,Y,1647,1,2,0,7,1,2,Y,0,0,0,NA,WD,Crawfor,NA,Gd,AllPub,217500
85,14536,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,236,Gd,Av,1616,Ex,Y,1629,1,2,0,9,1,3,Y,0,252,0,NA,WD,Timber,NA,Gd,AllPub,270000
24,2645,Pave,Pave,Reg,Norm,Norm,8,Gable,CompShg,456,Gd,No,970,Ex,Y,1739,1,2,1,7,0,2,Y,115,0,0,NA,WD,Somerst,NA,Gd,AllPub,172500
68,10769,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,Av,866,Ex,Y,1768,0,2,1,7,0,2,Y,144,105,0,NA,WD,CollgCr,NA,Gd,AllPub,212000
-1,7540,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Av,888,Ex,Y,912,1,1,0,5,1,2,Y,0,0,0,NA,WD,Mitchel,NA,TA,AllPub,156000
88,11443,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,208,Gd,Gd,1868,Ex,Y,2028,1,2,0,7,2,3,Y,326,66,0,NA,New,Timber,NA,Gd,AllPub,369900
80,9828,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,No,1128,Ex,Y,2020,0,2,1,8,1,2,Y,0,155,0,NA,WD,SawyerW,NA,Gd,AllPub,239500
68,9571,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1276,TA,Y,1276,0,1,0,5,0,1,Y,0,0,0,NA,COD,Edwards,NA,TA,AllPub,60000
90,22950,Pave,NaN,IR2,Artery,Norm,10,Gable,WdShngl,0,Gd,Mn,1107,Ex,Y,3608,0,2,1,12,2,3,Y,0,260,0,NA,WD,OldTown,NA,Ex,AllPub,475000
70,8414,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,1059,TA,Y,1068,0,1,0,6,0,1,Y,192,0,0,NA,WD,Sawyer,NA,TA,AllPub,154500
80,9600,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,132,TA,No,1041,Ex,Y,1041,1,1,0,6,0,1,Y,224,88,0,NA,WD,NWAmes,NA,TA,AllPub,124500
75,12508,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Mn,983,Ex,Y,1750,1,2,0,7,0,1,Y,245,0,0,Shed,WD,Mitchel,NA,TA,AllPub,160000
65,8944,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1584,TA,Y,1584,0,2,0,8,0,3,Y,0,152,0,NA,WD,NWAmes,NA,TA,AllPub,124000
134,19378,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,456,Gd,Mn,1392,Ex,Y,2462,1,2,1,9,1,2,Y,239,132,168,NA,New,Gilbert,NA,Gd,AllPub,320000
60,9600,Pave,Grvl,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,735,Fa,N,2058,0,1,1,8,1,2,P,0,0,0,NA,WD,OldTown,NA,TA,AllPub,129500
-1,11500,Pave,NaN,IR1,Norm,Norm,4,Gable,CompShg,0,TA,NA,0,Ex,N,845,0,1,0,5,0,1,N,186,0,0,NA,WD,Edwards,NA,TA,AllPub,84000
79,9245,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,Av,939,Ex,Y,1797,0,2,1,8,0,2,Y,144,53,0,NA,WD,CollgCr,NA,Gd,AllPub,213500
50,6000,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,780,Ex,Y,1412,0,1,0,6,1,1,Y,45,0,0,NA,WD,BrkSide,NA,TA,AllPub,132500
72,10007,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,54,Gd,No,1053,Ex,Y,1053,1,1,1,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,145500
37,4435,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,169,Gd,Mn,848,Ex,Y,848,1,1,0,3,1,2,Y,140,0,0,NA,WD,CollgCr,NA,Gd,AllPub,155900
65,8125,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,770,Ex,Y,1576,0,2,1,6,0,2,Y,0,50,0,NA,New,Somerst,NA,Gd,AllPub,197000
102,17920,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,Mn,1763,TA,Y,1779,1,1,1,6,1,2,Y,0,418,0,NA,WD,Sawyer,NA,TA,AllPub,170000
120,18000,Grvl,NaN,Reg,Norm,Norm,3,Gable,CompShg,0,Fa,No,894,TA,Y,894,0,1,0,6,0,3,Y,0,20,0,Shed,ConLD,IDOTRR,NA,TA,AllPub,81000
80,10400,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,102,TA,Av,1845,Gd,Y,1872,0,2,0,6,1,2,Y,197,39,0,NA,WD,NWAmes,NA,TA,AllPub,241500
-1,11838,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,0,Gd,Av,1753,Ex,Y,1788,0,2,0,7,1,2,Y,202,151,0,NA,WD,CollgCr,NA,Ex,AllPub,236500
-1,9240,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,396,Gd,No,1055,Ex,Y,2263,0,2,1,7,1,2,Y,0,45,0,NA,WD,CollgCr,NA,Gd,AllPub,287000
66,7399,Pave,Pave,IR1,Norm,Norm,7,Hip,CompShg,1600,Gd,No,975,Ex,Y,1950,0,2,1,7,1,2,Y,0,10,0,NA,WD,Somerst,NA,Gd,AllPub,239000
134,17755,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,132,TA,No,1466,TA,Y,1466,0,1,1,6,2,2,Y,0,140,0,NA,WD,Edwards,NA,Fa,AllPub,149900
60,8400,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,720,Ex,Y,2192,0,2,1,8,1,1,Y,262,24,0,NA,WD,SWISU,NA,Gd,AllPub,179500
21,2001,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,80,TA,No,546,Fa,Y,1092,0,1,1,6,0,1,Y,0,0,0,NA,WD,MeadowV,NA,TA,AllPub,75000
57,21872,Pave,NaN,IR2,Norm,Norm,7,Gable,CompShg,0,TA,Gd,729,Ex,Y,1446,0,2,1,6,1,2,Y,264,22,0,NA,WD,Gilbert,NA,TA,AllPub,175000
51,6120,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Mn,939,Ex,Y,1513,0,1,1,8,0,1,N,24,0,0,NA,WD,BrkSide,NA,TA,AllPub,137500
40,4800,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,1196,Ex,Y,1196,1,1,0,5,0,2,Y,0,0,0,NA,WD,IDOTRR,NA,TA,AllPub,109900
35,4017,Pave,Pave,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,625,Ex,Y,1250,0,2,1,5,0,2,Y,0,54,0,NA,WD,Somerst,NA,Gd,AllPub,171900
89,12461,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,No,1624,Ex,Y,1624,1,2,0,5,1,3,Y,0,114,0,NA,WD,NoRidge,NA,Gd,AllPub,262000
44,4224,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1142,TA,Y,1142,1,1,1,6,1,2,Y,536,90,0,NA,WD,MeadowV,NA,TA,AllPub,134000
65,7800,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,89,TA,No,864,Ex,Y,899,0,1,0,5,0,1,Y,64,0,0,NA,WD,Sawyer,NA,Gd,AllPub,130000
70,12702,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,NA,0,Gd,Y,882,0,1,0,4,0,1,Y,0,45,0,NA,WD,OldTown,NA,TA,AllPub,97000
66,12400,Pave,NaN,IR1,Feedr,Norm,6,Hip,CompShg,176,TA,No,1215,TA,Y,1215,0,1,0,6,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,155000
-1,8246,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,Mn,1060,Ex,Y,1060,1,1,0,6,1,1,Y,406,90,0,NA,WD,Sawyer,NA,Gd,AllPub,154000
105,11751,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,480,TA,No,1844,Ex,Y,1844,0,2,0,7,1,2,Y,0,122,0,NA,COD,NWAmes,NA,TA,AllPub,190000
80,9600,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,164,TA,Av,1156,Ex,Y,1520,1,1,0,7,2,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,153000
-1,8125,Pave,NaN,IR1,Norm,Norm,4,Gable,CompShg,0,TA,No,858,TA,Y,858,0,1,0,5,0,0,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,88000
51,8029,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,728,Ex,Y,1456,0,2,1,8,0,2,Y,100,24,0,NA,WD,Gilbert,NA,Gd,AllPub,176000
76,9591,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,344,Gd,Av,1143,Ex,Y,2473,0,2,1,9,1,3,Y,192,151,0,NA,WD,NridgHt,NA,Gd,AllPub,317000
57,7677,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,773,Gd,Y,773,0,1,0,4,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,110000
-1,11050,Pave,NaN,Reg,PosN,Norm,9,Hip,CompShg,204,Gd,Mn,1440,Ex,Y,2153,1,2,1,8,2,3,Y,253,142,0,NA,WD,CollgCr,NA,Ex,AllPub,313000
70,5684,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,813,Ex,Y,813,0,1,0,5,0,1,N,0,113,0,NA,WD,OldTown,NA,Gd,AllPub,110000
58,14054,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,Av,879,Ex,Y,1863,0,2,1,9,1,3,Y,100,17,0,NA,New,Gilbert,NA,Gd,AllPub,219210
80,11584,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,96,TA,No,539,TA,Y,1725,0,2,1,6,1,2,Y,0,88,0,NA,WD,NWAmes,NA,TA,AllPub,197000
88,8471,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,46,TA,Av,506,TA,Y,1212,1,1,0,6,1,2,Y,292,12,0,NA,WD,Sawyer,NA,TA,AllPub,151000
30,3000,Pave,Pave,Reg,Norm,Norm,6,Gable,CompShg,76,Gd,Av,612,Ex,Y,1224,0,2,1,4,0,2,Y,0,234,0,NA,New,Somerst,NA,Gd,AllPub,173733
-1,14112,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,86,TA,Av,1152,TA,Y,1152,1,1,0,6,1,2,Y,227,0,0,NA,WD,NWAmes,NA,TA,AllPub,180500
55,8525,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Av,940,TA,N,1964,0,1,1,7,0,0,N,0,192,0,NA,WD,SWISU,NA,TA,AllPub,130000
128,12160,Pave,NaN,Reg,Feedr,Norm,6,Hip,CompShg,90,TA,No,1505,Ex,Y,1505,1,1,0,6,1,2,Y,0,0,162,NA,WD,NWAmes,NA,TA,AllPub,149500
-1,9819,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,31,TA,No,882,TA,Y,900,0,1,0,5,0,1,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,122000
60,7800,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,828,Gd,Y,965,1,1,0,6,0,1,Y,421,0,0,NA,WD,SawyerW,NA,TA,AllPub,119900
-1,17871,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,359,TA,Av,1680,Fa,Y,1724,1,1,1,7,1,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,197900
100,12665,Pave,Grvl,IR1,Artery,Norm,5,Gable,CompShg,0,TA,Mn,876,Gd,Y,1416,0,1,1,7,1,3,Y,418,0,0,NA,WD,OldTown,NA,TA,AllPub,153900
33,4456,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,736,Gd,Y,1452,0,2,0,8,0,0,N,0,0,0,NA,New,OldTown,NA,TA,AllPub,113000
60,9600,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,845,TA,Y,893,0,1,0,4,0,2,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,135000
81,9672,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,1040,TA,Y,1097,0,2,0,6,0,2,Y,0,0,0,NA,WD,SawyerW,NA,TA,AllPub,152000
75,9000,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,No,768,Ex,Y,1590,0,2,1,6,0,2,Y,0,30,0,NA,WD,Somerst,NA,Gd,AllPub,210000
75,10762,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,626,TA,Y,1217,0,1,1,6,1,1,Y,0,28,0,NA,WD,SawyerW,NA,TA,AllPub,120000
75,13125,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,TA,No,800,TA,Y,1740,0,1,1,6,2,1,Y,0,0,0,NA,CWD,Crawfor,NA,TA,AllPub,219500
86,10562,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,300,Gd,No,1582,Ex,Y,2161,1,1,1,8,1,3,Y,178,120,0,NA,New,NridgHt,NA,Ex,AllPub,325624
88,12665,Pave,NaN,IR1,Norm,Norm,8,Hip,CompShg,245,Gd,Gd,1094,Ex,Y,2482,0,2,1,9,1,3,Y,144,39,0,NA,WD,Timber,NA,Gd,AllPub,281213
70,9100,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,0,Gd,No,1860,Ex,Y,1836,0,2,0,8,1,2,Y,120,33,0,NA,WD,CollgCr,NA,Gd,AllPub,216837
52,46589,Pave,NaN,IR2,Norm,Norm,8,Hip,CompShg,528,Gd,No,1629,Ex,Y,2448,1,2,1,8,1,3,Y,517,76,0,NA,WD,NoRidge,NA,Gd,AllPub,402000
-1,9477,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,65,TA,No,864,TA,Y,892,0,1,0,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,110000
-1,12224,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,40,Gd,No,992,Ex,Y,2054,1,2,1,7,1,2,Y,24,48,0,NA,WD,Gilbert,NA,Gd,AllPub,244000
70,9100,Pave,NaN,Reg,Feedr,Norm,5,Gable,CompShg,0,TA,No,864,TA,Y,864,1,1,0,5,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,129900
-1,10316,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,992,Ex,Y,1865,1,2,1,7,1,3,Y,0,184,0,NA,WD,CollgCr,NA,Gd,AllPub,235000
-1,8780,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,No,833,Ex,Y,833,1,1,0,5,0,0,Y,0,0,0,NA,WD,Mitchel,NA,TA,AllPub,112000
94,12220,Pave,NaN,Reg,Norm,Norm,10,Hip,CompShg,305,Ex,No,2006,Ex,Y,2020,1,2,1,9,1,3,Y,156,54,0,NA,New,NridgHt,NA,Ex,AllPub,402861
75,9525,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1099,Ex,Y,1099,0,1,1,6,0,1,Y,278,0,0,NA,WD,CollgCr,NA,Gd,AllPub,144000
-1,5700,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,TA,No,572,TA,Y,1111,0,1,0,5,1,1,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,116900
70,8400,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,130,TA,No,650,TA,Y,1564,0,2,1,7,1,2,Y,0,50,0,NA,WD,SawyerW,NA,TA,AllPub,171000
24,2308,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,804,TA,Y,1548,1,2,1,7,1,2,Y,48,0,0,NA,WD,NPkVill,NA,Gd,AllPub,155000
60,7200,Pave,NaN,Reg,Feedr,Norm,5,Gable,CompShg,252,TA,No,731,Ex,Y,1768,1,1,1,7,2,1,Y,0,0,0,NA,WD,SWISU,NA,Gd,AllPub,175000
80,9600,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,1032,TA,Y,1252,0,1,0,6,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,119000
-1,53227,Pave,NaN,IR1,Norm,Norm,4,Flat,Tar&Grv,0,TA,Gd,1364,Ex,Y,1663,1,1,0,6,2,2,Y,224,137,0,NA,WD,ClearCr,NA,Gd,AllPub,256000
97,10029,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,268,Gd,No,1151,TA,Y,2060,0,2,1,8,1,2,Y,0,228,0,NA,WD,ClearCr,NA,TA,AllPub,211000
72,10791,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,NA,0,TA,Y,1296,0,2,0,6,0,2,Y,0,0,0,Shed,WD,Sawyer,NA,TA,AllPub,90000
52,8741,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,735,TA,Y,1487,0,1,1,7,1,1,Y,0,140,0,NA,WD,Edwards,NA,TA,AllPub,113000
104,21535,Pave,NaN,IR1,Norm,Norm,10,Gable,WdShngl,1170,Ex,Gd,2444,Ex,Y,4316,0,3,1,10,2,3,Y,382,50,0,NA,WD,NoRidge,NA,Ex,AllPub,755000
84,10728,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,Mn,1095,Gd,Y,1939,0,2,1,8,1,3,Y,192,51,0,NA,New,Somerst,NA,Gd,AllPub,266000
85,10182,Pave,NaN,IR1,RRNn,Norm,8,Hip,CompShg,420,Gd,Mn,1660,Ex,Y,1660,1,2,0,8,1,2,Y,322,50,0,NA,New,Somerst,NA,Gd,AllPub,290000
-1,18890,Pave,NaN,IR1,Feedr,RRAe,5,Shed,CompShg,1,TA,No,1361,Ex,Y,2620,0,2,2,12,1,2,N,155,24,0,Gar2,WD,Sawyer,NA,TA,AllPub,190000
65,8450,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1056,Ex,Y,1056,1,1,0,6,1,1,Y,0,85,0,NA,WD,NWAmes,NA,TA,AllPub,142000
-1,4928,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,1078,TA,Y,958,0,2,0,5,1,2,Y,0,205,0,NA,WD,NPkVill,NA,TA,AllPub,128000
80,9600,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,1050,Gd,Y,1050,0,1,0,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,128900
-1,5890,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,Gd,Av,816,Ex,Y,816,0,1,0,5,0,1,Y,0,0,0,NA,WD,IDOTRR,NA,TA,AllPub,120500
60,7350,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Mn,952,TA,Y,952,1,1,0,4,0,2,Y,0,0,0,NA,COD,NWAmes,NA,TA,AllPub,139000
90,11367,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,210,Gd,Mn,1065,Ex,Y,1989,1,2,1,7,1,2,Y,199,60,0,NA,WD,CollgCr,NA,Gd,AllPub,255000
-1,16635,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,126,Gd,No,1602,Gd,Y,1602,0,2,0,8,1,2,Y,240,0,0,NA,WD,NWAmes,NA,Gd,AllPub,215000
55,5500,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,882,Ex,Y,882,0,1,0,4,0,0,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,103200
-1,10530,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,0,TA,No,981,TA,Y,981,1,1,1,5,0,2,Y,0,312,0,NA,WD,NWAmes,NA,TA,AllPub,143250
-1,12692,Pave,NaN,IR1,Norm,Norm,8,Hip,CompShg,0,Gd,No,3200,Ex,Y,3228,1,3,0,10,1,2,Y,264,75,0,NA,WD,NoRidge,NA,Gd,AllPub,430000
74,5868,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,936,Ex,Y,936,1,1,0,4,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,129000
98,12704,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,306,Ex,No,2042,Ex,Y,2042,0,2,1,8,1,3,Y,0,90,0,NA,New,NridgHt,NA,Ex,AllPub,253293
-1,7920,Pave,Grvl,IR1,Artery,Norm,6,Gable,CompShg,0,TA,No,319,TA,Y,1406,0,1,0,6,0,0,N,0,144,0,NA,WD,IDOTRR,NA,Fa,AllPub,89500
-1,11885,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,108,Gd,Av,1299,Ex,Y,1872,1,2,1,7,1,2,Y,160,122,0,NA,WD,CollgCr,NA,Ex,AllPub,261500
109,14154,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,350,Gd,No,1063,Ex,Y,2172,0,2,1,9,1,3,Y,192,62,0,NA,New,NridgHt,NA,Gd,AllPub,280000
100,10004,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,180,TA,No,1516,TA,Y,1516,0,1,1,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,167000
60,10410,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,660,Ex,Y,1656,0,2,1,8,0,1,N,0,0,140,NA,WD,OldTown,NA,TA,AllPub,135000
95,11639,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,NaN,Gd,No,1428,Ex,Y,1428,0,2,0,6,0,2,Y,0,120,0,NA,New,Somerst,NA,Gd,AllPub,182000
105,11249,Pave,NaN,IR2,Norm,Norm,6,Gable,CompShg,0,Gd,No,1200,Ex,Y,1200,1,2,0,6,0,2,Y,0,26,0,NA,WD,CollgCr,NA,Gd,AllPub,177500
109,8724,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,894,Gd,Y,894,0,1,0,5,1,2,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,129000
107,10615,Pave,NaN,IR1,Artery,Artery,3,Gable,CompShg,0,TA,Mn,978,TA,Y,1699,1,2,0,7,0,2,Y,0,74,0,NA,WD,OldTown,NA,TA,AllPub,95000
53,4043,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,1069,TA,Y,1069,0,2,0,4,1,2,Y,0,55,0,NA,WD,NPkVill,NA,TA,AllPub,127500
60,6600,Pave,NaN,Reg,PosN,Norm,5,Hip,CompShg,0,TA,No,894,Gd,N,894,0,1,0,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,109500
80,10041,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,Mn,908,Ex,Y,1915,1,2,1,8,1,2,Y,120,150,0,NA,WD,SawyerW,NA,Gd,AllPub,220000
70,4270,Pave,NaN,Reg,Norm,Norm,3,Gable,CompShg,0,TA,No,544,Ex,Y,774,0,1,0,6,0,0,Y,0,0,0,NA,WD,Edwards,NA,Gd,AllPub,79000
73,8990,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,Mn,1498,Ex,Y,1498,0,2,0,5,0,2,Y,351,33,0,NA,New,CollgCr,NA,Gd,AllPub,204900
74,9056,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,Av,707,Ex,Y,1414,0,2,1,6,1,2,Y,100,35,0,NA,WD,Gilbert,NA,Gd,AllPub,178000
34,3604,Pave,Pave,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,689,Ex,Y,1392,0,2,0,5,0,2,Y,0,102,0,NA,WD,Somerst,NA,Gd,AllPub,146000
65,7153,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,Gd,No,761,Ex,Y,1603,0,2,1,7,0,2,Y,0,124,0,NA,WD,SawyerW,NA,Gd,AllPub,175900
84,11096,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,Av,1656,Ex,Y,1656,0,2,0,7,0,3,Y,0,146,0,NA,WD,Somerst,NA,Gd,AllPub,249700
60,7500,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,698,TA,Y,1128,0,1,0,6,0,2,Y,30,0,0,NA,COD,IDOTRR,NA,TA,AllPub,68400
